trip_id,subscriber_type,bike_id,bike_type,start_time,customer_id,customer_age,customer_gender,customer_user_type,trip_date,trip_hour,trip_day_of_week,is_weekend,clean_start_station_id,clean_start_station_name,start_station_property_type,start_station_power_type,start_station_docks,start_station_footprint_length,start_station_footprint_width,clean_end_station_id,clean_end_station_name,end_station_property_type,end_station_power_type,end_station_docks,end_station_footprint_length,end_station_footprint_width,duration_minutes
26122163,Local31,19675,electric,2022-03-06 15:37:40.000000 UTC,C-0135,56,Female,Subscriber,2022-03-06,15,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,3
26132214,Student Membership,19107,electric,2022-03-09 07:45:15.000000 UTC,C-0032,20,Female,Subscriber,2022-03-09,7,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26143677,Student Membership,21571,electric,2022-03-11 14:22:00.000000 UTC,C-0004,40,Female,Subscriber,2022-03-11,14,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,9
26220118,Student Membership,19437,electric,2022-03-21 16:11:07.000000 UTC,C-0169,56,Female,Subscriber,2022-03-21,16,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
26226759,Student Membership,21767,electric,2022-03-22 19:42:13.000000 UTC,C-0012,60,Female,Customer,2022-03-22,19,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26044576,Student Membership,23271,electric,2022-02-19 10:56:05.000000 UTC,C-1262,62,Female,Subscriber,2022-02-19,10,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26074708,Student Membership,15063E,electric,2022-02-26 16:31:54.000000 UTC,C-0013,18,Female,Customer,2022-02-26,16,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26129612,Student Membership,1834,classic,2022-03-08 13:44:53.000000 UTC,C-0010,63,Male,Customer,2022-03-08,13,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26227671,Student Membership,18947,electric,2022-03-23 07:57:28.000000 UTC,C-1368,34,Female,Subscriber,2022-03-23,7,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26246937,Student Membership,19367,electric,2022-03-26 08:21:49.000000 UTC,C-0009,40,Female,Subscriber,2022-03-26,8,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,5
26278561,Student Membership,18971,electric,2022-03-30 13:25:57.000000 UTC,C-0016,61,Male,Subscriber,2022-03-30,13,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
25884935,Local31,22563,electric,2022-01-05 16:19:28.000000 UTC,C-0010,63,Male,Customer,2022-01-05,16,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3792,22nd/Pearl,undetermined_parking,solar,13,40,5.0,89
25951884,Student Membership,18913,electric,2022-01-27 18:46:34.000000 UTC,C-0001,49,Male,Subscriber,2022-01-27,18,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,5
25959252,Student Membership,21691,electric,2022-01-29 16:28:30.000000 UTC,C-0010,63,Male,Customer,2022-01-29,16,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,3
26029367,Student Membership,19386,electric,2022-02-15 17:14:18.000000 UTC,C-1396,24,Female,Customer,2022-02-15,17,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3619,6th/Congress,sidewalk,solar,11,30,5.0,13
26091950,Student Membership,16276,electric,2022-03-02 07:17:01.000000 UTC,C-0015,34,Female,Subscriber,2022-03-02,7,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26108752,Student Membership,21698,electric,2022-03-04 17:20:05.000000 UTC,C-0138,40,Female,Subscriber,2022-03-04,17,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26112197,Local365,287G,classic,2022-03-05 11:35:11.000000 UTC,C-0031,18,Female,Customer,2022-03-05,11,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26218476,Student Membership,19775,electric,2022-03-21 13:00:55.000000 UTC,C-1363,23,Male,Subscriber,2022-03-21,13,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,6
26239486,Student Membership,18947,electric,2022-03-25 00:43:12.000000 UTC,C-1372,57,Male,Customer,2022-03-25,0,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
26246973,Student Membership,19679,electric,2022-03-26 08:35:48.000000 UTC,C-1585,54,Female,Customer,2022-03-26,8,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
26283218,Student Membership,21458,electric,2022-03-31 03:56:00.000000 UTC,C-0165,39,Male,Customer,2022-03-31,3,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26023272,Student Membership,16337,electric,2022-02-14 14:44:53.000000 UTC,C-0118,40,Female,Subscriber,2022-02-14,14,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26039207,Student Membership,21789,electric,2022-02-18 09:25:03.000000 UTC,C-0017,37,Male,Subscriber,2022-02-18,9,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26072169,Student Membership,17460,electric,2022-02-25 18:54:59.000000 UTC,C-0013,18,Female,Customer,2022-02-25,18,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,842
26095688,Student Membership,21610,electric,2022-03-02 16:26:09.000000 UTC,C-0001,49,Male,Subscriber,2022-03-02,16,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26097505,Student Membership,21628,electric,2022-03-02 20:50:52.000000 UTC,C-1428,44,Female,Subscriber,2022-03-02,20,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26104995,Student Membership,21733,electric,2022-03-04 09:57:31.000000 UTC,C-0015,34,Female,Subscriber,2022-03-04,9,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7
26129958,Student Membership,873,classic,2022-03-08 14:44:57.000000 UTC,C-0006,51,Male,Customer,2022-03-08,14,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,20
26135347,Student Membership,19434,electric,2022-03-09 15:52:11.000000 UTC,C-0013,18,Female,Customer,2022-03-09,15,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,6
26225176,Student Membership,21733,electric,2022-03-22 15:43:43.000000 UTC,C-1518,39,Male,Customer,2022-03-22,15,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
26260482,Student Membership,21668,electric,2022-03-27 18:35:40.000000 UTC,C-1373,47,Male,Subscriber,2022-03-27,18,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
25945267,Student Membership,21543,electric,2022-01-26 07:12:25.000000 UTC,C-0019,60,Female,Customer,2022-01-26,7,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,5
25952764,Student Membership,18947,electric,2022-01-28 09:29:03.000000 UTC,C-0013,18,Female,Customer,2022-01-28,9,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,3
25954544,Student Membership,17370,electric,2022-01-28 16:03:34.000000 UTC,C-0130,53,Male,Subscriber,2022-01-28,16,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2566,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,sidewalk,solar,19,55,5.0,58
25963756,Student Membership,17850,electric,2022-01-30 15:47:03.000000 UTC,C-1418,61,Male,Subscriber,2022-01-30,15,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,2
25978644,Local31,19608,electric,2022-02-04 17:35:26.000000 UTC,C-0126,44,Female,Subscriber,2022-02-04,17,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,59
26065736,Student Membership,21747,electric,2022-02-23 13:08:51.000000 UTC,C-0017,37,Male,Subscriber,2022-02-23,13,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,7
26070682,Student Membership,18329,electric,2022-02-25 12:47:07.000000 UTC,C-0019,60,Female,Customer,2022-02-25,12,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,4
26115556,Local31,21695,electric,2022-03-05 16:16:37.000000 UTC,C-0086,62,Female,Subscriber,2022-03-05,16,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,60
26132026,Student Membership,435,classic,2022-03-09 01:06:20.000000 UTC,C-1568,57,Male,Customer,2022-03-09,1,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2
26259273,Student Membership,19869,electric,2022-03-27 16:34:42.000000 UTC,C-1575,63,Male,Customer,2022-03-27,16,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4060,Red River/Cesar Chavez @ The Fairmont,sidewalk,solar,13,40,5.0,35
26290235,Student Membership,19935,electric,2022-03-31 23:42:24.000000 UTC,C-1447,25,Male,Subscriber,2022-03-31,23,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,4
25962174,Student Membership,303G,classic,2022-01-30 12:38:10.000000 UTC,C-0017,37,Male,Subscriber,2022-01-30,12,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,4
25965725,Student Membership,18947,electric,2022-01-30 23:28:11.000000 UTC,C-1423,57,Male,Customer,2022-01-30,23,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7
25995296,Local31,23271,electric,2022-02-08 19:42:00.000000 UTC,C-1567,58,Female,Subscriber,2022-02-08,19,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,15
26038155,Student Membership,21571,electric,2022-02-17 18:21:09.000000 UTC,C-0010,63,Male,Customer,2022-02-17,18,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,4
26059534,Student Membership,21576,electric,2022-02-21 14:52:36.000000 UTC,C-0001,49,Male,Subscriber,2022-02-21,14,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,6
26128066,Student Membership,21550,electric,2022-03-08 03:53:31.000000 UTC,C-1482,57,Male,Customer,2022-03-08,3,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2
26145125,Student Membership,19107,electric,2022-03-11 19:16:09.000000 UTC,C-0015,34,Female,Subscriber,2022-03-11,19,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3390,6th/Brazos,paid_parking,solar,13,40,5.0,10
26237336,Student Membership,19704,electric,2022-03-24 17:07:49.000000 UTC,C-1280,58,Female,Subscriber,2022-03-24,17,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7
26241806,Student Membership,19224,electric,2022-03-25 12:52:05.000000 UTC,C-0054,57,Male,Customer,2022-03-25,12,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
25934266,Student Membership,21789,electric,2022-01-22 16:42:53.000000 UTC,C-1273,33,Male,Customer,2022-01-22,16,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
25944612,Student Membership,21868,electric,2022-01-25 18:19:24.000000 UTC,C-0004,40,Female,Subscriber,2022-01-25,18,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,6
25978952,Student Membership,19040,electric,2022-02-04 20:01:35.000000 UTC,C-0104,21,Male,Customer,2022-02-04,20,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,5
25994197,Student Membership,18947,electric,2022-02-08 16:05:34.000000 UTC,C-0133,33,Male,Customer,2022-02-08,16,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,3
25994899,Student Membership,21472,electric,2022-02-08 18:07:00.000000 UTC,C-0008,52,Female,Subscriber,2022-02-08,18,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26058669,Student Membership,17370,electric,2022-02-21 13:27:08.000000 UTC,C-0003,60,Female,Customer,2022-02-21,13,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,2
26062369,Local365,19326,electric,2022-02-22 00:36:38.000000 UTC,C-0052,52,Female,Subscriber,2022-02-22,0,3,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2
26127080,Student Membership,19955,electric,2022-03-07 17:54:13.000000 UTC,C-0001,49,Male,Subscriber,2022-03-07,17,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,49
26145653,Student Membership,21458,electric,2022-03-11 23:40:28.000000 UTC,C-0013,18,Female,Customer,2022-03-11,23,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4
26265417,Student Membership,21803,electric,2022-03-28 14:31:29.000000 UTC,C-0076,53,Male,Subscriber,2022-03-28,14,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7
26033293,Student Membership,21516,electric,2022-02-16 14:53:24.000000 UTC,C-0012,60,Female,Customer,2022-02-16,14,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,2
26043926,Student Membership,21718,electric,2022-02-19 08:35:51.000000 UTC,C-1554,40,Female,Subscriber,2022-02-19,8,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,2
26072684,Student Membership,18329,electric,2022-02-26 00:33:14.000000 UTC,C-0092,22,Female,Subscriber,2022-02-26,0,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4
26092307,Student Membership,19583,electric,2022-03-02 09:14:32.000000 UTC,C-1635,65,Male,Subscriber,2022-03-02,9,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26105859,Student Membership,19619,electric,2022-03-04 11:57:53.000000 UTC,C-0016,61,Male,Subscriber,2022-03-04,11,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,3
26278864,Student Membership,19376,electric,2022-03-30 13:53:36.000000 UTC,C-0002,26,Female,Subscriber,2022-03-30,13,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7
25935675,Student Membership,21714,electric,2022-01-23 04:52:50.000000 UTC,C-0007,48,Female,Customer,2022-01-23,4,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,3
25951168,Student Membership,19330,electric,2022-01-27 16:14:06.000000 UTC,C-0095,61,Male,Subscriber,2022-01-27,16,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,5
25954950,Student Membership,19171,electric,2022-01-28 17:23:06.000000 UTC,C-0013,18,Female,Customer,2022-01-28,17,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
25983231,Student Membership,22511,electric,2022-02-06 10:01:22.000000 UTC,C-1292,32,Female,Subscriber,2022-02-06,10,1,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
25986960,Student Membership,21718,electric,2022-02-07 00:45:50.000000 UTC,C-0116,26,Female,Subscriber,2022-02-07,0,2,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,12
26050039,Student Membership,19720,electric,2022-02-19 23:12:45.000000 UTC,C-0151,50,Female,Subscriber,2022-02-19,23,7,1,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7131,13th/Trinity,Unregistered Station,Unknown,13,40,5.0,7
26143351,Student Membership,18132,electric,2022-03-11 13:13:36.000000 UTC,C-0069,30,Female,Customer,2022-03-11,13,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,2
26145128,Student Membership,21823,electric,2022-03-11 19:17:09.000000 UTC,C-1262,62,Female,Subscriber,2022-03-11,19,6,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,3
26282172,Student Membership,21477,electric,2022-03-30 19:42:17.000000 UTC,C-0126,44,Female,Subscriber,2022-03-30,19,4,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,4
26287001,Student Membership,21639,electric,2022-03-31 15:28:44.000000 UTC,C-0125,53,Male,Subscriber,2022-03-31,15,5,0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,10
25973436,Local365,21610,electric,2022-02-02 07:37:22.000000 UTC,C-1476,62,Female,Subscriber,2022-02-02,7,4,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,6
26004081,Local365,21828,electric,2022-02-10 12:31:21.000000 UTC,C-0102,21,Male,Customer,2022-02-10,12,5,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,6
26007078,Student Membership,21789,electric,2022-02-10 20:22:31.000000 UTC,C-0018,55,Male,Subscriber,2022-02-10,20,5,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26032879,Student Membership,17347,electric,2022-02-16 13:55:55.000000 UTC,C-0015,34,Female,Subscriber,2022-02-16,13,4,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,6
26042809,Local31,21571,electric,2022-02-18 18:52:18.000000 UTC,C-1444,28,Female,Subscriber,2022-02-18,18,6,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4047,8th/Lavaca,sidewalk,solar,9,25,5.0,84
26084129,Student Membership,19040,electric,2022-02-28 16:59:56.000000 UTC,C-0002,26,Female,Subscriber,2022-02-28,16,2,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,5
26090579,Student Membership,19529,electric,2022-03-01 18:37:39.000000 UTC,C-0010,63,Male,Customer,2022-03-01,18,3,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,7
26111870,Student Membership,260,classic,2022-03-05 10:59:15.000000 UTC,C-1437,62,Female,Subscriber,2022-03-05,10,7,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,20
26116796,Student Membership,21718,electric,2022-03-05 18:01:54.000000 UTC,C-0098,33,Male,Customer,2022-03-05,18,7,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,11
26136904,Student Membership,19211,electric,2022-03-09 21:53:28.000000 UTC,C-1568,57,Male,Customer,2022-03-09,21,4,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26151266,Student Membership,19755,electric,2022-03-13 09:55:56.000000 UTC,C-0018,55,Male,Subscriber,2022-03-13,9,1,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,9
26166970,Explorer,18929,electric,2022-03-15 14:22:11.000000 UTC,C-1383,38,Female,Subscriber,2022-03-15,14,3,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3294,6th/Lavaca,sidewalk,solar,12,25,8.0,62
26225456,Student Membership,19171,electric,2022-03-22 16:26:55.000000 UTC,C-1317,36,Female,Customer,2022-03-22,16,3,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,6
26242935,Student Membership,1527,classic,2022-03-25 14:42:42.000000 UTC,C-0011,29,Male,Subscriber,2022-03-25,14,6,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,7
26252605,Student Membership,21789,electric,2022-03-26 18:39:50.000000 UTC,C-0020,54,Female,Customer,2022-03-26,18,7,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,2
26259891,Student Membership,18696,electric,2022-03-27 17:38:04.000000 UTC,C-1395,52,Female,Subscriber,2022-03-27,17,1,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26271577,Student Membership,19870,electric,2022-03-29 12:44:36.000000 UTC,C-0113,18,Female,Customer,2022-03-29,12,3,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,7
26271578,Student Membership,19376,electric,2022-03-29 12:44:38.000000 UTC,C-0131,31,Male,Subscriber,2022-03-29,12,3,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,7
26288138,Student Membership,19250,electric,2022-03-31 17:31:46.000000 UTC,C-0118,40,Female,Subscriber,2022-03-31,17,5,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,8
25940070,Student Membership,23318,electric,2022-01-24 11:39:37.000000 UTC,C-0006,51,Male,Customer,2022-01-24,11,2,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
25949158,Student Membership,5,classic,2022-01-26 21:27:17.000000 UTC,C-0019,60,Female,Customer,2022-01-26,21,4,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
25986835,Student Membership,19847,electric,2022-02-06 21:53:26.000000 UTC,C-0011,29,Male,Subscriber,2022-02-06,21,1,1,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
25987120,Student Membership,16288,electric,2022-02-07 07:47:30.000000 UTC,C-1621,60,Female,Customer,2022-02-07,7,2,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,5
26006358,Student Membership,353G,classic,2022-02-10 17:53:12.000000 UTC,C-0004,40,Female,Subscriber,2022-02-10,17,5,0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,4
